id,period,period_err,sine_per,sine_height,acf_peak_per,med_dlag_per,dlag_per_err,h1,w1,lh1,hlocgrad,hloc_grad_scatter,width_grad,width_grad_scatter,asym_grad,asym_grad_scatter,num_of_peaks,harmonic_det,amp_all,amp_per
0,9.86945295,0.485541203622,105.944196376,0.00606575693234,9.86945295,-9999.0,0.0,0.029694063292,1.14335242629,0.0310734559978,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,1.0,0.0027404658792,0.0026504505766
1,1.80294007895,0.0545442970372,142.783495171,0.0272520186371,1.787944375,1.80294007895,0.0545442970372,0.41576296336,0.8244497328,0.307515829896,-0.0355042773414,0.000221780080803,-0.000345647712479,0.00343781817783,-0.0793944240867,0.0293809343148,4.0,0.0,0.000860172034407,0.000580116023205
2,108.64571705,26.4087422091,90.1003626827,0.228055432033,108.64571705,-9999.0,0.0,0.0360288811332,62.187306154,0.255085057806,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00289796941589,0.00212584607671
3,43.221518727,1.8219744314,41.4747750397,0.330013130994,43.62584275,43.221518727,1.8219744314,0.535168224918,20.6504102488,0.996603304298,-0.00513954216498,0.00971741505706,0.00568746414007,0.467422849765,-0.00087209035318,0.00569170851622,4.0,0.0,0.00314052074449,0.00202678974565
4,54.1756825774,1.36607535898,55.4218764607,0.0245933655035,54.833699775,54.1756825774,1.36607535898,0.0600804731172,28.5829936756,0.118326171551,0.000116116975859,0.0019019460813,0.0808710440878,196.178375304,-0.00175682659915,0.218873002314,4.0,0.0,0.00916581984284,0.00379309997887
5,23.43739655,5.21946793726,24.8670432049,0.11175380903,23.43739655,-9999.0,0.0,0.344192131216,12.2908030987,0.439766268468,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00296652635799,0.000977149729405
6,36.3587335135,0.796386209724,35.8793747522,0.267396760619,36.545583025,36.3587335135,0.796386209724,0.541725509377,16.1772707255,0.93442015084,-0.00166997234233,0.0422228645635,0.0657229220426,0.0883225399562,-0.00726948001783,0.0777571849273,4.0,0.0,0.0132293216454,0.00167879689573
7,10.840051325,2.71813476264,179.735797255,0.0268941287842,10.840051325,-9999.0,0.0,0.13236351005,6.40066373906,0.066157070241,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0109240147263,0.0022934395558
8,25.7798788472,0.448727319626,26.1718448511,0.144966504223,25.756615825,25.7798788472,0.448727319626,0.553900310226,12.5361443255,0.906658224933,-0.0145642363273,0.00137152459247,0.0833998258009,0.382205687787,-0.00505798865492,0.00214878893855,3.0,0.0,0.00514862636258,0.00267487228993
9,101.0648329,17.8569390741,140.367029928,0.166045044343,101.0648329,-9999.0,0.0,0.154633255838,42.0495201317,0.314198937919,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0367458429837,0.00801283715713
10,34.5382480719,1.15510908415,35.5742761516,0.109053517369,34.47156755,34.5382480719,1.15510908415,0.244899930851,17.2456654033,0.529160571688,-0.00444963851097,0.00469368982077,0.0359361863201,0.315115176717,-0.0061310942358,0.0110635902988,3.0,0.0,0.00287909794952,0.00178564263071
11,14.477241025,2.25813465363,232.129539989,0.0094698866106,14.477241025,-9999.0,0.0,0.0428434793203,5.31745548237,0.059167073685,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00401228700359,0.00380216723532
